267	3	30.4	2	3.14159	8
267	4	6	-38.1735	1.5708	7.89835
267	5	2	-44.7585	1.5708	6.75073
267	6	-81.6	-6	0	8
267	7	-88.8	-2	0	8
267	8	-6	106.4	4.71239	8
267	9	-2	116.8	4.71239	8
267	10	121.6	6	3.14159	8
267	11	141.6	2	3.14159	8
267	12	6	-168	1.5708	8
267	13	2	-176.8	1.5708	8
267	14	-177.6	-6	0	8
267	15	-185.6	-2	0	8
268	1	-1.36663	4.87636	5.03247	8
268	2	25.6	6	3.14159	8
268	3	29.6	2	3.14159	8
268	4	6	-37.3835	1.5708	7.89969
268	5	2	-44.0827	1.5708	6.75832
268	6	-80.8	-6	0	8
268	7	-88	-2	0	8
268	8	-6	105.6	4.71239	8
268	9	-2	116	4.71239	8
268	10	120.8	6	3.14159	8
268	11	140.8	2	3.14159	8
268	12	6	-167.2	1.5708	8
268	13	2	-176	1.5708	8
268	14	-176.8	-6	0	8
268	15	-184.8	-2	0	8
269	1	-1.05502	4.13954	5.1125	8
269	2	24.8	6	3.14159	8
269	3	28.8	2	3.14159	8
269	4	6	-36.5934	1.5708	7.90111
269	5	2	-43.406	1.5708	6.7666
269	6	-80	-6	0	8
269	7	-87.2	-2	0	8
269	8	-6	104.8	4.71239	8
269	9	-2	115.2	4.71239	8
269	10	120	6	3.14159	8
269	11	140	2	3.14159	8
269	12	6	-166.4	1.5708	8
269	13	2	-175.2	1.5708	8
269	14	-176	-6	0	8
269	15	-184	-2	0	8
270	1	-0.685505	3.42999	5.19252	8
270	2	24	6	3.14159	8
270	3	28	2	3.14159	8
270	4	6	-35.8031	1.5708	7.90259
270	5	2	-42.7284	1.5708	6.77555
270	6	-79.2	-6	0	8
270	7	-86.4	-2	0	8
270	8	-6	104	4.71239	8
270	9	-2	114.4	4.71239	8
270	10	119.2	6	3.14159	8
270	11	139.2	2	3.14159	8
270	12	6	-165.6	1.5708	8
270	13	2	-174.4	1.5708	8
270	14	-175.2	-6	0	8
270	15	-183.2	-2	0	8
271	1	-0.260455	2.75225	5.27254	8
271	2	23.2	6	3.14159	8
271	3	27.2	2	3.14159	8
271	4	6	-35.0127	1.5708	7.90415
271	5	2	-42.0499	1.5708	6.78519
271	6	-78.4	-6	0	8
271	7	-85.6	-2	0	8
271	8	-6	103.2	4.71239	8
271	9	-2	113.6	4.71239	8
271	10	118.4	6	3.14159	8
271	11	138.4	2	3.14159	8
271	12	6	-164.8	1.5708	8
271	13	2	-173.6	1.5708	8
271	14	-174.4	-6	0	8
271	15	-182.4	-2	0	8
272	1	0.217411	2.11066	5.35256	8
272	2	22.4	6	3.14159	8
272	3	26.4	2	3.14159	8
272	4	6	-34.2221	1.5708	7.90578
272	5	2	-41.3704	1.5708	6.7955
272	6	-77.6	-6	0	8
272	7	-84.8	-2	0	8
272	8	-6	102.4	4.71239	8
272	9	-2	112.8	4.71239	8
272	10	117.6	6	3.14159	8
272	11	137.6	2	3.14159	8
272	12	6	-164	1.5708	8
272	13	2	-172.8	1.5708	8
272	14	-173.6	-6	0	8
272	15	-181.6	-2	0	8
273	1	0.745034	1.50932	5.43258	8
273	2	21.6	6	3.14159	8
273	3	25.6	2	3.14159	8
273	4	6	-33.4314	1.5708	7.90748
273	5	2	-40.6897	1.5708	6.8065
273	6	-76.8	-6	0	8
273	7	-84	-2	0	8
273	8	-6	101.6	4.71239	8
273	9	-2	112	4.71239	8
273	10	116.8	6	3.14159	8
273	11	136.8	2	3.14159	8
273	12	6	-163.2	1.5708	8
273	13	2	-172	1.5708	8
273	14	-172.8	-6	0	8
273	15	-180.8	-2	0	8
274	1	1.31904	0.952073	5.5126	8
274	2	20.8	6	3.14159	8
274	3	24.8	2	3.14159	8
274	4	6	-32.6405	1.5708	7.90926
274	5	2	-40.0079	1.5708	6.81818
274	6	-76	-6	0	8
274	7	-83.2	-2	0	8
274	8	-6	100.8	4.71239	8
274	9	-2	111.2	4.71239	8
274	10	116	6	3.14159	8
274	11	136	2	3.14159	8
274	12	6	-162.4	1.5708	8
274	13	2	-171.2	1.5708	8
274	14	-172	-6	0	8
274	15	-180	-2	0	8
275	1	1.93575	0.442497	5.59262	8
275	2	20	6	3.14159	8
275	3	24	2	3.14159	8
275	4	6	-31.8494	1.5708	7.91111
275	5	2	-39.3248	1.5708	6.83054
275	6	-75.2	-6	0	8
275	7	-82.4	-2	0	8
275	8	-6	100	4.71239	8
275	9	-2	110.4	4.71239	8
275	10	115.2	6	3.14159	8
275	11	135.2	2	3.14159	8
275	12	6	-161.6	1.5708	8
275	13	2	-170.4	1.5708	8
275	14	-171.2	-6	0	8
275	15	-179.2	-2	0	8
276	1	2.59122	-0.0161514	5.67265	8
276	2	19.2	6	3.14159	8
276	3	23.2	2	3.14159	8
276	4	6	-31.0581	1.5708	7.91302
276	5	2	-38.6405	1.5708	6.84358
276	6	-74.4	-6	0	8
276	7	-81.6	-2	0	8
276	8	-6	99.2	4.71239	8
276	9	-2	109.6	4.71239	8
276	10	114.4	6	3.14159	8
276	11	134.4	2	3.14159	8
276	12	6	-160.8	1.5708	8
276	13	2	-169.6	1.5708	8
276	14	-170.4	-6	0	8
276	15	-178.4	-2	0	8
277	1	3.28126	-0.420936	5.75267	8
277	2	18.4	6	3.14159	8
277	3	22.4	2	3.14159	8
277	4	6	-30.2666	1.5708	7.91502
277	5	2	-37.9548	1.5708	6.8573
277	6	-73.6	-6	0	8
277	7	-80.8	-2	0	8
277	8	-6	98.4	4.71239	8
277	9	-2	108.8	4.71239	8
277	10	113.6	6	3.14159	8
277	11	133.6	2	3.14159	8
277	12	6	-160	1.5708	8
277	13	2	-168.8	1.5708	8
277	14	-169.6	-6	0	8
277	15	-177.6	-2	0	8
278	1	4.00144	-0.769267	5.83269	8
278	2	17.6	6	3.14159	8
278	3	21.6	2	3.14159	8
278	4	6	-29.4749	1.5708	7.91708
278	5	2	-37.2676	1.5708	6.8717
278	6	-72.8	-6	0	8
278	7	-80	-2	0	8
278	8	-6	97.6	4.71239	8
278	9	-2	108	4.71239	8
278	10	112.8	6	3.14159	8
278	11	132.8	2	3.14159	8
278	12	6	-159.2	1.5708	8
278	13	2	-168	1.5708	8
278	14	-168.8	-6	0	8
278	15	-176.8	-2	0	8
279	1	4.74716	-1.05891	5.91271	8
279	2	16.8	6	3.14159	8
279	3	20.8	2	3.14159	8
279	4	6	-28.6829	1.5708	7.9191
279	5	2	-36.5789	1.5708	6.88649
279	6	-72	-6	0	8
279	7	-79.2	-2	0	8
279	8	-6	96.8	4.71239	8
279	9	-2	107.2	4.71239	8
279	10	112	6	3.14159	8
279	11	132	2	3.14159	8
279	12	6	-158.4	1.5708	8
279	13	2	-167.2	1.5708	8
279	14	-168	-6	0	8
279	15	-176	-2	0	8
280	1	5.51365	-1.28802	5.99273	8
280	2	16	6	3.14159	8
280	3	20	2	3.14159	8
280	4	6	-27.8908	1.5708	7.92121
280	5	2	-35.8887	1.5708	6.90197
280	6	-71.2	-6	0	8
280	7	-78.4	-2	0	8
280	8	-6	96	4.71239	8
280	9	-2	106.4	4.71239	8
280	10	111.2	6	3.14159	8
280	11	131.2	2	3.14159	8
280	12	6	-157.6	1.5708	8
280	13	2	-166.4	1.5708	8
280	14	-167.2	-6	0	8
280	15	-175.2	-2	0	8
281	1	6.29601	-1.45513	6.07275	8
281	2	15.2	6	3.14159	8
281	3	19.2	2	3.14159	8
281	4	6	-27.0985	1.5708	7.92339
281	5	2	-35.1969	1.5708	6.91815
281	6	-70.4	-6	0	8
281	7	-77.6	-2	0	8
281	8	-6	95.2	4.71239	8
281	9	-2	105.6	4.71239	8
281	10	110.4	6	3.14159	8
281	11	130.4	2	3.14159	8
281	12	6	-156.8	1.5708	8
281	13	2	-165.6	1.5708	8
281	14	-166.4	-6	0	8
281	15	-174.4	-2	0	8
282	1	7.08921	-1.55917	6.15277	8
282	2	14.4	6	3.14159	8
282	3	18.4	2	3.14159	8
282	4	6	-26.3059	1.5708	7.92566
282	5	2	-34.5034	1.5708	6.93502
282	6	-69.6	-6	0	8
282	7	-76.8	-2	0	8
282	8	-6	94.4	4.71239	8
282	9	-2	104.8	4.71239	8
282	10	109.6	6	3.14159	8
282	11	129.6	2	3.14159	8
282	12	6	-156	1.5708	8
282	13	2	-164.8	1.5708	8
282	14	-165.6	-6	0	8
282	15	-173.6	-2	0	8
283	1	7.8882	-1.59946	6.23279	8
283	2	13.6	6	3.14159	8
283	3	17.6	2	3.14159	8
283	4	6	-25.5131	1.5708	7.92801
283	5	2	-33.8082	1.5708	6.95259
283	6	-68.8	-6	0	8
283	7	-76	-2	0	8
283	8	-6	93.6	4.71239	8
283	9	-2	104	4.71239	8
283	10	108.8	6	3.14159	8
283	11	128.8	2	3.14159	8
283	12	6	-155.2	1.5708	8
283	13	2	-164	1.5708	8
283	14	-164.8	-6	0	8
283	15	-172.8	-2	0	8
284	1	8	-2	0	8
284	2	12.8	6	3.14159	8
284	3	16.8	2	3.14159	8
284	4	6	-24.7201	1.5708	7.93043
284	5	2	-33.1111	1.5708	6.97086
284	6	-68	-6	0	8
284	7	-75.2	-2	0	8
284	8	-6	92.8	4.71239	8
284	9	-2	103.2	4.71239	8
284	10	108	6	3.14159	8
284	11	128	2	3.14159	8
284	12	6	-154.4	1.5708	8
284	13	2	-163.2	1.5708	8
284	14	-164	-6	0	8
284	15	-172	-2	0	8
285	1	8.8	-2	0	8
285	2	12	6	3.14159	8
285	3	16	2	3.14159	8
285	4	6	-23.9268	1.5708	7.93294
285	5	2	-32.4121	1.5708	6.98983
285	6	-67.2	-6	0	8
285	7	-74.4	-2	0	8
285	8	-6	92	4.71239	8
285	9	-2	102.4	4.71239	8
285	10	107.2	6	3.14159	8
285	11	127.2	2	3.14159	8
285	12	6	-153.6	1.5708	8
285	13	2	-162.4	1.5708	8
285	14	-163.2	-6	0	8
285	15	-171.2	-2	0	8
286	1	9.6	-2	0	8
286	2	11.2	6	3.14159	8
286	3	15.2	2	3.14159	8
286	4	6	-23.1332	1.5708	7.93553
286	5	2	-31.7111	1.5708	7.00948
286	6	-66.4	-6	0	8
286	7	-73.6	-2	0	8
286	8	-6	91.2	4.71239	8
286	9	-2	101.6	4.71239	8
286	10	106.4	6	3.14159	8
286	11	126.4	2	3.14159	8
286	12	6	-152.8	1.5708	8
286	13	2	-161.6	1.5708	8
286	14	-162.4	-6	0	8
286	15	-170.4	-2	0	8
287	1	10.4	-2	0	8
287	2	10.4	6	3.14159	8
287	3	14.4	2	3.14159	8
287	4	6	-22.3394	1.5708	7.9382
287	5	2	-31.0082	1.5708	7.02984
287	6	-65.6	-6	0	8
287	7	-72.8	-2	0	8
287	8	-6	90.4	4.71239	8
287	9	-2	100.8	4.71239	8
287	10	105.6	6	3.14159	8
287	11	125.6	2	3.14159	8
287	12	6	-152	1.5708	8
287	13	2	-160.8	1.5708	8
287	14	-161.6	-6	0	8
287	15	-169.6	-2	0	8
288	1	11.2	-2	0	8
288	2	9.6	6	3.14159	8
288	3	13.6	2	3.14159	8
288	4	6	-21.5453	1.5708	7.94095
288	5	2	-30.3031	1.5708	7.05089
288	6	-64.8	-6	0	8
288	7	-72	-2	0	8
288	8	-6	89.6	4.71239	8
288	9	-2	100	4.71239	8
288	10	104.8	6	3.14159	8
288	11	124.8	2	3.14159	8
288	12	6	-151.2	1.5708	8
288	13	2	-160	1.5708	8
288	14	-160.8	-6	0	8
288	15	-168.8	-2	0	8
289	1	12	-2	0	8
289	2	8.8	6	3.14159	8
289	3	12.8	2	3.14159	8
289	4	6	-20.7509	1.5708	7.94378
289	5	2	-29.5958	1.5708	7.07264
289	6	-64	-6	0	8
289	7	-71.2	-2	0	8
289	8	-6	88.8	4.71239	8
289	9	-2	99.2	4.71239	8
289	10	104	6	3.14159	8
289	11	124	2	3.14159	8
289	12	6	-150.4	1.5708	8
289	13	2	-159.2	1.5708	8
289	14	-160	-6	0	8
289	15	-168	-2	0	8
290	1	12.8	-2	0	8
290	2	8	6	3.14159	8
290	3	12	2	3.14159	8
290	4	6	-19.9563	1.5708	7.94669
290	5	2	-28.8863	1.5708	7.09508
290	6	-63.2	-6	0	8
290	7	-70.4	-2	0	8
290	8	-6	88	4.71239	8
290	9	-2	98.4	4.71239	8
290	10	103.2	6	3.14159	8
290	11	123.2	2	3.14159	8
290	12	6	-149.6	1.5708	8
290	13	2	-158.4	1.5708	8
290	14	-159.2	-6	0	8
290	15	-167.2	-2	0	8
291	1	13.6	-2	0	8
291	2	7.264	6.31353	2.73888	8
291	3	11.2	2	3.14159	8
291	4	6	-19.1613	1.5708	7.94968
291	5	2	-28.1745	1.5708	7.11823
291	6	-62.4	-6	0	8
291	7	-69.6	-2	0	8
291	8	-6	87.2	4.71239	8
291	9	-2	97.6	4.71239	8
291	10	102.4	6	3.14159	8
291	11	122.4	2	3.14159	8
291	12	6	-148.8	1.5708	8
291	13	2	-157.6	1.5708	8
291	14	-158.4	-6	0	8
291	15	-166.4	-2	0	8
292	1	14.4	-2	0	8
292	2	6.70976	6.89044	2.33616	8
292	3	10.4	2	3.14159	8
292	4	6	-18.366	1.5708	7.95275
292	5	2	-27.4603	1.5708	7.14206
292	6	-61.6	-6	0	8
292	7	-68.8	-2	0	8
292	8	-6	86.4	4.71239	8
292	9	-2	96.8	4.71239	8
292	10	101.6	6	3.14159	8
292	11	121.6	2	3.14159	8
292	12	6	-148	1.5708	8
292	13	2	-156.8	1.5708	8
292	14	-157.6	-6	0	8
292	15	-165.6	-2	0	8
293	1	15.2	-2	0	8
293	2	6.42596	7.63841	1.93345	8
293	3	9.6	2	3.14159	8
293	4	6	-17.5704	1.5708	7.9559
293	5	2	-26.7436	1.5708	7.16659
293	6	-60.8	-6	0	8
293	7	-68	-2	0	8
293	8	-6	85.6	4.71239	8
293	9	-2	96	4.71239	8
293	10	100.8	6	3.14159	8
293	11	120.8	2	3.14159	8
293	12	6	-147.2	1.5708	8
293	13	2	-156	1.5708	8
293	14	-156.8	-6	0	8
293	15	-164.8	-2	0	8
294	1	16	-2	0	8
294	2	6	8	1.5708	8
294	3	8.8	2	3.14159	8
294	4	6	-16.7745	1.5708	7.95913
294	5	2	-26.0244	1.5708	7.19182
294	6	-60	-6	0	8
294	7	-67.2	-2	0	8
294	8	-6	84.8	4.71239	8
294	9	-2	95.2	4.71239	8
294	10	100	6	3.14159	8
294	11	120	2	3.14159	8
294	12	6	-146.4	1.5708	8
294	13	2	-155.2	1.5708	8
294	14	-156	-6	0	8
294	15	-164	-2	0	8
295	1	16.8	-2	0	8
295	2	6	8.8	1.5708	8
295	3	8	2	3.14159	8
295	4	6	-15.9783	1.5708	7.96245
295	5	2	-25.3027	1.5708	7.21775
295	6	-59.2	-6	0	8
295	7	-66.4	-2	0	8
295	8	-6	84	4.71239	8
295	9	-2	94.4	4.71239	8
295	10	99.2	6	3.14159	8
295	11	119.2	2	3.14159	8
295	12	6	-145.6	1.5708	8
295	13	2	-154.4	1.5708	8
295	14	-155.2	-6	0	8
295	15	-163.2	-2	0	8
296	1	17.6	-2	0	8
296	2	6	9.6	1.5708	8
296	3	7.20256	1.93605	3.22161	8
296	4	6	-15.1817	1.5708	7.96584
296	5	2	-24.5782	1.5708	7.24437
296	6	-58.4	-6	0	8
296	7	-65.6	-2	0	8
296	8	-6	83.2	4.71239	8
296	9	-2	93.6	4.71239	8
296	10	98.4	6	3.14159	8
296	11	118.4	2	3.14159	8
296	12	6	-144.8	1.5708	8
296	13	2	-153.6	1.5708	8
296	14	-154.4	-6	0	8
296	15	-162.4	-2	0	8
297	1	18.4	-2	0	8
297	2	6	10.4	1.5708	8
297	3	6.41278	1.80856	3.30164	8
297	4	6	-14.3848	1.5708	7.96931
297	5	2	-23.8511	1.5708	7.27169
297	6	-57.6	-6	0	8
297	7	-64.8	-2	0	8
297	8	-6	82.4	4.71239	8
297	9	-2	92.8	4.71239	8
297	10	97.6	6	3.14159	8
297	11	117.6	2	3.14159	8
297	12	6	-144	1.5708	8
297	13	2	-152.8	1.5708	8
297	14	-153.6	-6	0	8
297	15	-161.6	-2	0	8
298	1	19.2	-2	0	8
298	2	6	11.2	1.5708	8
298	3	5.63573	1.61835	3.38166	8
298	4	6	-13.5875	1.5708	7.97287
298	5	2	-23.1211	1.5708	7.2997
298	6	-56.8	-6	0	8
298	7	-64	-2	0	8
298	8	-6	81.6	4.71239	8
298	9	-2	92	4.71239	8
298	10	96.8	6	3.14159	8
298	11	116.8	2	3.14159	8
298	12	6	-143.2	1.5708	8
298	13	2	-152	1.5708	8
298	14	-152.8	-6	0	8
298	15	-160.8	-2	0	8
299	1	20	-2	0	8
299	2	6	12	1.5708	8
299	3	4.87636	1.36663	3.46168	8
299	4	6	-12.7875	1.5708	8
299	5	2	-22.3811	1.5708	7.3997
299	6	-56	-6	0	8
299	7	-63.2	-2	0	8
299	8	-6	80.8	4.71239	8
299	9	-2	91.2	4.71239	8
299	10	96	6	3.14159	8
299	11	116	2	3.14159	8
299	12	6	-142.4	1.5708	8
299	13	2	-151.2	1.5708	8
299	14	-152	-6	0	8
299	15	-160	-2	0	8
300	1	20.8	-2	0	8
300	2	6	12.8	1.5708	8
300	3	4.13954	1.05502	3.5417	8
300	4	6	-11.9875	1.5708	8
300	5	2	-21.6311	1.5708	7.4997
300	6	-55.2	-6	0	8
300	7	-62.4	-2	0	8
300	8	-6	80	4.71239	8
300	9	-2	90.4	4.71239	8
300	10	95.2	6	3.14159	8
300	11	115.2	2	3.14159	8
300	12	6	-141.6	1.5708	8
300	13	2	-150.4	1.5708	8
300	14	-151.2	-6	0	8
300	15	-159.2	-2	0	8
301	1	21.6	-2	0	8
301	2	6	13.6	1.5708	8
301	3	3.42999	0.685505	3.62172	8
301	4	6	-11.1875	1.5708	8
301	5	2	-20.8712	1.5708	7.5997
301	6	-54.4	-6	0	8
301	7	-61.6	-2	0	8
301	8	-6	79.2	4.71239	8
301	9	-2	89.6	4.71239	8
301	10	94.4	6	3.14159	8
301	11	114.4	2	3.14159	8
301	12	6	-140.8	1.5708	8
301	13	2	-149.6	1.5708	8
301	14	-150.4	-6	0	8
301	15	-158.4	-2	0	8
302	1	22.4	-2	0	8
302	2	6	14.4	1.5708	8
302	3	2.75225	0.260455	3.70174	8
302	4	6	-10.3875	1.5708	8
302	5	2	-20.1012	1.5708	7.6997
302	6	-53.6	-6	0	8
302	7	-60.8	-2	0	8
302	8	-6	78.4	4.71239	8
302	9	-2	88.8	4.71239	8
302	10	93.6	6	3.14159	8
302	11	113.6	2	3.14159	8
302	12	6	-140	1.5708	8
302	13	2	-148.8	1.5708	8
302	14	-149.6	-6	0	8
302	15	-157.6	-2	0	8
303	1	23.2	-2	0	8
303	2	6	15.2	1.5708	8
303	3	2.11066	-0.217411	3.78176	8
303	4	6	-9.58747	1.5708	8
303	5	2	-19.3212	1.5708	7.7997
303	6	-52.8	-6	0	8
303	7	-60	-2	0	8
303	8	-6	77.6	4.71239	8
303	9	-2	88	4.71239	8
303	10	92.8	6	3.14159	8
303	11	112.8	2	3.14159	8
303	12	6	-139.2	1.5708	8
303	13	2	-148	1.5708	8
303	14	-148.8	-6	0	8
303	15	-156.8	-2	0	8
304	1	24	-2	0	8
304	2	6	16	1.5708	8
304	3	1.50932	-0.745034	3.86178	8
304	4	6	-8.78747	1.5708	8
304	5	2	-18.5313	1.5708	7.8997
304	6	-52	-6	0	8
304	7	-59.2	-2	0	8
304	8	-6	76.8	4.71239	8
304	9	-2	87.2	4.71239	8
304	10	92	6	3.14159	8
304	11	112	2	3.14159	8
304	12	6	-138.4	1.5708	8
304	13	2	-147.2	1.5708	8
304	14	-148	-6	0	8
304	15	-156	-2	0	8
305	1	24.8	-2	0	8
305	2	6	16.8	1.5708	8
305	3	0.952073	-1.31904	3.94181	8
305	4	6	-7.98747	1.5708	8
305	5	2	-17.7313	1.5708	7.9997
305	6	-51.2	-6	0	8
305	7	-58.4	-2	0	8
305	8	-6	76	4.71239	8
305	9	-2	86.4	4.71239	8
305	10	91.2	6	3.14159	8
305	11	111.2	2	3.14159	8
305	12	6	-137.6	1.5708	8
305	13	2	-146.4	1.5708	8
305	14	-147.2	-6	0	8
305	15	-155.2	-2	0	8
306	1	25.6	-2	0	8
306	2	6	17.6	1.5708	8
306	3	0.442497	-1.93575	4.02183	8
306	4	6	-7.18747	1.5708	8
306	5	2	-16.9313	1.5708	8
306	6	-50.4	-6	0	8
306	7	-57.6	-2	0	8
306	8	-6	75.2	4.71239	8
306	9	-2	85.6	4.71239	8
306	10	90.4	6	3.14159	8
306	11	110.4	2	3.14159	8
306	12	6	-136.8	1.5708	8
306	13	2	-145.6	1.5708	8
306	14	-146.4	-6	0	8
306	15	-154.4	-2	0	8
307	1	26.4	-2	0	8
307	2	6	18.4	1.5708	8
307	3	-0.0161514	-2.59122	4.10185	8
307	4	6	-6.38747	1.5708	8
307	5	2	-16.1313	1.5708	8
307	6	-49.6	-6	0	8
307	7	-56.8	-2	0	8
307	8	-6	74.4	4.71239	8
307	9	-2	84.8	4.71239	8
307	10	89.6	6	3.14159	8
307	11	109.6	2	3.14159	8
307	12	6	-136	1.5708	8
307	13	2	-144.8	1.5708	8
307	14	-145.6	-6	0	8
307	15	-153.6	-2	0	8
308	1	27.2	-2	0	8
308	2	6	19.2	1.5708	8
308	3	-0.420936	-3.28126	4.18187	8
308	4	6	-5.58747	1.5708	8
308	5	2	-15.3313	1.5708	8
308	6	-48.8	-6	0	8
308	7	-56	-2	0	8
308	8	-6	73.6	4.71239	8
308	9	-2	84	4.71239	8
308	10	88.8	6	3.14159	8
308	11	108.8	2	3.14159	8
308	12	6	-135.2	1.5708	8
308	13	2	-144	1.5708	8
308	14	-144.8	-6	0	8
308	15	-152.8	-2	0	8
309	1	28	-2	0	8
309	2	6	20	1.5708	8
309	3	-0.769267	-4.00144	4.26189	8
309	4	6	-4.78747	1.5708	8
309	5	2	-14.5313	1.5708	8
309	6	-48	-6	0	8
309	7	-55.2	-2	0	8
309	8	-6	72.8	4.71239	8
309	9	-2	83.2	4.71239	8
309	10	88	6	3.14159	8
309	11	108	2	3.14159	8
309	12	6	-134.4	1.5708	8
309	13	2	-143.2	1.5708	8
309	14	-144	-6	0	8
309	15	-152	-2	0	8
310	1	28.8	-2	0	8
310	2	6	20.8	1.5708	8
310	3	-1.05891	-4.74716	4.34191	8
310	4	6	-3.98747	1.5708	8
310	5	2	-13.7313	1.5708	8
310	6	-47.2	-6	0	8
310	7	-54.4	-2	0	8
310	8	-6	72	4.71239	8
310	9	-2	82.4	4.71239	8
310	10	87.2	6	3.14159	8
310	11	107.2	2	3.14159	8
310	12	6	-133.6	1.5708	8
310	13	2	-142.4	1.5708	8
310	14	-143.2	-6	0	8
310	15	-151.2	-2	0	8
311	1	29.6	-2	0	8
311	2	6	21.6	1.5708	8
311	3	-1.28802	-5.51365	4.42193	8
311	4	6	-3.18747	1.5708	8
311	5	2	-12.9313	1.5708	8
311	6	-46.4	-6	0	8
311	7	-53.6	-2	0	8
311	8	-6	71.2	4.71239	8
311	9	-2	81.6	4.71239	8
311	10	86.4	6	3.14159	8
311	11	106.4	2	3.14159	8
311	12	6	-132.8	1.5708	8
311	13	2	-141.6	1.5708	8
311	14	-142.4	-6	0	8
311	15	-150.4	-2	0	8
312	1	30.4	-2	0	8
312	2	6	22.4	1.5708	8
312	3	-1.45513	-6.29601	4.50196	8
312	4	6	-2.38747	1.5708	8
312	5	2	-12.1313	1.5708	8
312	6	-45.6	-6	0	8
312	7	-52.8	-2	0	8
312	8	-6	70.4	4.71239	8
312	9	-2	80.8	4.71239	8
312	10	85.6	6	3.14159	8
312	11	105.6	2	3.14159	8
312	12	6	-132	1.5708	8
312	13	2	-140.8	1.5708	8
312	14	-141.6	-6	0	8
312	15	-149.6	-2	0	8
313	1	31.2	-2	0	8
313	2	6	23.2	1.5708	8
313	3	-1.55917	-7.08921	4.58198	8
313	4	6	-1.58747	1.5708	8
313	5	2	-11.3313	1.5708	8
313	6	-44.8	-6	0	8
313	7	-52	-2	0	8
313	8	-6	69.6	4.71239	8
313	9	-2	80	4.71239	8
313	10	84.8	6	3.14159	8
313	11	104.8	2	3.14159	8
313	12	6	-131.2	1.5708	8
313	13	2	-140	1.5708	8
313	14	-140.8	-6	0	8
313	15	-148.8	-2	0	8
314	1	32	-2	0	8
314	2	6	24	1.5708	8
314	3	-1.59946	-7.8882	4.662	8
314	4	6	-0.78747	1.5708	8
314	5	2	-10.5313	1.5708	8
314	6	-44	-6	0	8
314	7	-51.2	-2	0	8
314	8	-6	68.8	4.71239	8
314	9	-2	79.2	4.71239	8
314	10	84	6	3.14159	8
314	11	104	2	3.14159	8
314	12	6	-130.4	1.5708	8
314	13	2	-139.2	1.5708	8
314	14	-140	-6	0	8
314	15	-148	-2	0	8
315	1	32.8	-2	0	8
315	2	6	24.8	1.5708	8
315	3	-2	-8	4.71239	8
315	4	6	0.0125296	1.5708	8
315	5	2	-9.73129	1.5708	8
315	6	-43.2	-6	0	8
315	7	-50.4	-2	0	8
315	8	-6	68	4.71239	8
315	9	-2	78.4	4.71239	8
315	10	83.2	6	3.14159	8
315	11	103.2	2	3.14159	8
315	12	6	-129.6	1.5708	8
315	13	2	-138.4	1.5708	8
315	14	-139.2	-6	0	8
315	15	-147.2	-2	0	8
316	1	33.6	-2	0	8
316	2	6	25.6	1.5708	8
316	3	-2	-8.8	4.71239	8
316	4	6	0.81253	1.5708	8
316	5	2	-8.93129	1.5708	8
316	6	-42.4	-6	0	8
316	7	-49.6	-2	0	8
316	8	-6	67.2	4.71239	8
316	9	-2	77.6	4.71239	8
316	10	82.4	6	3.14159	8
316	11	102.4	2	3.14159	8
316	12	6	-128.8	1.5708	8
316	13	2	-137.6	1.5708	8
316	14	-138.4	-6	0	8
316	15	-146.4	-2	0	8
317	1	34.4	-2	0	8
317	2	6	26.4	1.5708	8
317	3	-2	-9.6	4.71239	8
317	4	6	1.61253	1.5708	8
317	5	2	-8.13129	1.5708	8
317	6	-41.6	-6	0	8
317	7	-48.8	-2	0	8
317	8	-6	66.4	4.71239	8
317	9	-2	76.8	4.71239	8
317	10	81.6	6	3.14159	8
317	11	101.6	2	3.14159	8
317	12	6	-128	1.5708	8
317	13	2	-136.8	1.5708	8
317	14	-137.6	-6	0	8
317	15	-145.6	-2	0	8
318	1	35.2	-2	0	8
318	2	6	27.2	1.5708	8
318	3	-2	-10.4	4.71239	8
318	4	6	2.41253	1.5708	8
318	5	2	-7.33129	1.5708	8
318	6	-40.8	-6	0	8
318	7	-48	-2	0	8
318	8	-6	65.6	4.71239	8
318	9	-2	76	4.71239	8
318	10	80.8	6	3.14159	8
318	11	100.8	2	3.14159	8
318	12	6	-127.2	1.5708	8
318	13	2	-136	1.5708	8
318	14	-136.8	-6	0	8
318	15	-144.8	-2	0	8
318	16	-6	207.2	4.71239	8
319	1	36	-2	0	8
319	2	6	28	1.5708	8
319	3	-2	-11.2	4.71239	8
319	4	6	3.21253	1.5708	8
319	5	2	-6.53129	1.5708	8
319	6	-40	-6	0	8
319	7	-47.2	-2	0	8
319	8	-6	64.8	4.71239	8
319	9	-2	75.2	4.71239	8
319	10	80	6	3.14159	8
319	11	100	2	3.14159	8
319	12	6	-126.4	1.5708	8
319	13	2	-135.2	1.5708	8
319	14	-136	-6	0	8
319	15	-144	-2	0	8
319	16	-6	206.4	4.71239	8
320	1	36.8	-2	0	8
320	2	6	28.8	1.5708	8
320	3	-2	-12	4.71239	8
320	4	6	4.01253	1.5708	8
320	5	2	-5.73129	1.5708	8
320	6	-39.2	-6	0	8
320	7	-46.4	-2	0	8
320	8	-6	64	4.71239	8
320	9	-2	74.4	4.71239	8
320	10	79.2	6	3.14159	8
320	11	99.2	2	3.14159	8
320	12	6	-125.6	1.5708	8
